date,nhpi_house_only,nhpi_land_only,employment,avg_weekly_earnings,gdp_monthly,cpi_all_items,usdcad,overnight_rate,bond_yield_5yr
2000-02-29,0.2973490262806729,0.7009621030674337,0.01757303541807093,-0.7608847282194774,-0.16833176946682119,1.1846128975923982,,,
2000-03-31,-0.19590094480873582,-0.20299174104297277,0.06128597339399664,-0.1869033598436317,0.6780336737016547,1.447635029036209,,,
2000-04-30,-0.19675356072771374,-0.2038217901693208,0.060200719693231146,0.7921876263440787,-0.2909823696890918,-1.2949263977135466,,,
2000-05-31,0.29052800609035423,0.24234158301672745,-0.026906213500823863,-1.658296190768219,0.406044141713007,0.6214425069015587,,,
2000-06-30,-0.6865811590423652,-0.6524630872593637,-0.051894101224972636,-0.9269209634021235,0.207922769952899,1.1602305176751158,,,
2000-07-31,-0.19929372240222057,-0.206293644439235,-0.10322289926894684,-1.095071557997358,0.05563373213950947,0.33958151524184377,,,
2000-08-31,0.2854739831253275,0.23742506281439912,0.019606484302430446,0.7224576955915669,0.20752725153394178,-0.744081131033919,,,
2000-09-30,-0.20180767430642982,0.23417728862009732,0.18475808879639866,2.1750966425498826,0.014900292702280458,0.6077429417723422,,,
2000-10-31,-0.20263990387394168,-0.2103534232402055,0.04297986083731762,-0.10901516637540225,0.026288762214687605,0.06549620521541254,,,
2000-11-30,0.27881605813348764,0.66905890217194,0.14000032764553624,-0.2704366580580739,-0.09651273322974996,0.33283845077342944,,,
2000-12-31,-0.20511953576662753,-0.6524630872593637,0.23258662942113073,-0.029211296841084693,0.09351588680228068,-0.20519540143204545,,,
2001-01-31,-0.205940442598284,0.22457466429875186,-0.321420480577548,1.0081810177291894,-0.15916949758308155,-1.5477766844957719,,,
2001-02-28,-0.20675855485144923,0.22141984542695461,-0.2088297994232025,0.28394098756874026,-0.20033048147602908,0.8689262134388747,,,-0.12259089541937092
2001-03-31,0.27062081976088653,0.21828764181712745,-0.09450635776248568,-0.0346400322415278,-0.10763729636904269,0.3286805466006296,,,-1.0372557748215518
2001-04-30,0.26738155137199104,0.21517781116183798,0.12039563985672418,0.43670009976771035,-0.26181330105647,1.3884960955309875,,,1.1012699610073047
2001-05-31,-0.2108076926823478,-0.21980189840206954,0.04765646365291518,-0.9019172615007333,0.26967041318628837,1.63822924503527,,,1.4769957225618313
2001-06-30,0.26256354875855353,0.6409163296750764,-0.3069199527196049,-1.2212605233163574,-0.25919472321821757,-0.2106324520829924,,,-0.49023690068205117
2001-07-31,-0.2132045374708865,0.2059801852218443,0.04690977173813743,-1.8674209373346928,-0.32723183218148844,-1.2624145329152727,,,0.41346503717885413
2001-08-31,-0.21399812815569413,-0.22437629220604235,-0.11400362741125646,0.04969582295239398,0.17068319640370427,-0.47337787838479733,,,-1.6079555143692956
2001-09-30,0.2562147428507394,-0.22512930366777076,0.05031668705188599,2.2644030062041174,-0.7362399397251403,0.05291334984387048,,,-2.2771759790853685
2001-10-31,-0.6865811590423652,-0.22587967066228654,-0.09991870940544474,-0.2725293157523643,0.2952035833279813,-1.7911150371096314,,,-1.0604442135416905
2001-11-30,0.2530720840149888,0.19846315338708592,-0.030887958692167185,0.27516796894634843,0.48835784265001453,-2.8623195897828317,,,-0.21741692095456178
2001-12-31,-0.21792650096948205,-0.22811504341738617,-0.31383342506580675,0.35000937237987817,-0.29359370086979464,0.05940409923636683,,,1.3948036504474306
2002-01-31,0.2483971836657346,0.6161517711426809,0.2688281014119665,0.7323271989133002,0.9354885858053197,0.05831121236121443,,,-0.42827270927008937
2002-02-28,1.1741233650172764,1.4472837207686307,0.039111040950442336,0.033817518924895845,0.3838685716288292,1.1151766803602334,,,0.23111781513961235
2002-03-31,0.23918555773753544,0.1823803230656656,0.44646058279841366,0.03273137157701957,-0.28472300610282864,1.3677139677751642,,,2.543386801215971
2002-04-30,1.1558810332765321,1.8349906575894044,0.2170823072877195,-0.1212815721168764,0.5589726142724543,1.0943588013133092,,,0.020759251823408625
2002-05-31,1.1439169087126104,0.9918016892238364,0.26790076083249786,-1.5807000272370177,-0.017210401125626097,0.04710089259212197,,,-0.5129149190470418
2002-06-30,-0.2308078796395518,0.16551476742955634,0.32253856060530395,-0.7375761514553281,-0.05519451362068496,0.046057848264061306,,,-0.9886746731683171
2002-07-31,-0.23154359146759101,-0.24450464826636692,0.15965664956194742,-1.908378883967917,0.2302995230588311,1.0787126326915077,,,-1.5424513688607928
2002-08-31,0.6741409290852032,0.5673178518236587,0.4683735640377449,0.19610880762232183,0.21432391786145644,0.5562097349705157,,,-1.0856773326269888
2002-09-30,-0.2344628393475447,0.15733497365839935,-0.14265291911446487,2.428459291589844,-0.411154582499274,-0.47337787838479733,,,-0.5058949897441082
2002-10-31,0.6654392355807002,1.360300649144455,-0.030045293075751003,-0.5804678991819707,0.4508768160819309,0.2961378006800394,,,1.0699195949158067
2002-11-30,1.106084417511138,1.343761729833375,0.21611793862712453,0.10753724556530563,-0.22161084076866228,0.2938600005681398,,,-0.4583509231015383
2002-12-31,0.20549462309189281,-0.25517895402643687,0.2824209612657168,-0.4273201950864809,-0.4865351050419743,-1.4968672273952595,,,-0.5339747069558285
2003-01-31,-0.24159967453244424,0.5355059955132967,0.009268095042677555,1.0917292039621178,0.3634476132640018,1.8238159543356316,,,-0.0630012682683646
2003-02-28,1.0863536907426037,1.3146666348867733,0.2796668425152142,0.026131753754296553,0.09624972006308329,1.5516194592295742,,,0.6666725196168368
2003-03-31,-0.24508426080610657,-0.6524630872593637,-0.07263537838101039,-0.577159851049719,-0.28107885916405784,0.2819359368732043,,,0.3120521299276071
2003-04-30,0.19434365755095356,0.5202142983136212,-0.2480312443992866,-0.2755768754848035,-0.5161160532071454,-2.2392128209582736,,,0.2580237454711326
2003-05-31,1.067052564093645,0.902353057180991,-0.2617261954263708,-0.7285586271350318,0.13056460777974263,-0.2203780136402693,,,-2.1814016872969333
2003-06-30,0.186161680178167,0.12122926517296627,0.24256253929459573,-1.7189485351562952,0.13292344044820079,-0.47337787838479733,,,-2.4045351544257696
2003-07-31,0.18346802515653216,0.5034749857324359,0.021150816147493198,-0.7334440101918536,0.36393260651794657,-0.22062472246997147,,,1.4874230526140757
2003-08-31,0.6134782331548599,0.8802813871427964,-0.19793468846345125,0.41280333163439387,-1.17194450756939,0.28340613616734867,,,0.8224670869875393
2003-09-30,0.6075100741539257,0.4907822852744753,0.1239939179957052,2.736501214620747,1.1002208984185602,0.029920028977192602,,,0.5450887116087898
2003-10-31,0.6015964606851095,0.8635430387189119,0.2578722729445881,-0.35100397475591977,0.2806003574463797,-1.2286916936428085,,,0.2933513117683399
2003-11-30,1.4473859725927911,1.6039543102118297,0.21563642234153838,-0.35100397475591977,-0.0628008224619479,0.2819359368732043,,,0.4603445377185906
2003-12-31,0.162502952481352,0.09504271273916096,0.1695707317552098,0.09500192423350853,0.26296583832866066,-0.2220949301032469,,,-0.6114182503372091
2004-01-31,0.1599531465064977,0.09274974656106544,-0.14022185064521153,0.9783016573607062,0.009067002960588126,-0.22233830345685254,,,-1.2236827609686731
2004-02-29,0.15741860886521403,0.8311396507391208,-0.07975713403355887,-0.1307111753594034,-0.2391655353835956,0.027973033921929458,,,-1.1564920090691986
2004-03-31,0.5746992981340853,0.0859544822459251,-0.0643245240306021,-0.424395254783179,0.746123621407879,0.526424097423734,,,-1.0735173167494776
2004-04-30,1.4030926940732331,1.549417786387623,0.1950968764859642,-0.05767626022117052,0.09072830376400448,0.025080623024478072,,,2.0313189302546726
2004-05-31,1.3877159995852437,1.5296401461314497,-0.0029723819892768467,-1.0855132866466697,-0.073365112517704,1.7578985189314629,,,1.1783866194373733
2004-06-30,1.3725639493795132,1.1511026820583548,0.030420474861755285,-0.8675318148476834,0.33073949365466476,-0.2266397913551298,,,1.4370299886894697
2004-07-31,-0.2765509603473452,-0.29335113224416764,-0.03470806973404256,-1.83770378566073,-0.07826375114971851,-0.7201159654144998,,,-0.9688684440636198
2004-08-31,0.5399430902014931,0.4216986921831169,-0.07594539689571118,-0.12695996423816805,0.26561740536142314,-0.9675598028233374,,,-0.8125154732256472
2004-09-30,0.1281468991304373,0.061015232701596506,0.10309821631399886,2.3822701983442958,0.11673044816181244,0.020804046053749654,,,1.0402444392261492
2004-10-31,0.1257989763997996,0.41384086306031564,-0.05590761663658164,-0.20481326932735172,-0.14085590315948818,0.019863642204085617,,,-0.2594453288591101
2004-11-30,0.5276161750155043,0.4091811076999977,-0.00034895969433429517,0.37760089306776234,0.2151432175580576,0.5102982200779654,,,-0.24741116433980942
2004-12-31,-0.28300813105405653,-0.29961016635999865,-0.029657681916829916,-0.1331817498735033,-0.15394000982338668,-0.9647492878207408,,,-1.3014034068225337
2005-01-31,0.11883570858117941,0.051708980628225945,-0.05264243795828668,1.6653495096403286,0.3294724523527187,-0.7194133414255418,,,-0.07153686412533422
2005-02-28,0.11654107052209756,0.04967379840385063,-0.03952415085342301,-0.6372300656278166,-0.10411809928093875,0.5093658234369164,,,-0.22334283530118934
2005-03-31,0.5138282286734481,0.3969519066538219,-0.1345368363768025,0.1494969326506637,-0.5291680719434932,0.993786458851551,,,0.9562446033626846
2005-04-30,0.9060542179754695,0.39243827983028606,0.04834480869353191,-0.06582853103031133,0.5901486395472142,0.25710172445129614,,,-0.8251650211578709
2005-05-31,0.5020181222278707,0.7337842879691571,-0.09992615472359136,-1.926923381583113,0.2691304751841972,-0.23034144158980221,,,-0.4615190080791621
2005-06-30,1.675687233740192,-0.30713368535829066,0.04317317612170873,-0.2069813522316655,0.13578017361727546,0.01201241487212633,,,-1.3696653817000497
2005-07-31,-0.29478719478904414,0.03672657589051199,0.14839551798605402,-1.2898897555470272,0.09293922462378419,0.011105142767109711,,,0.7097493585211786
2005-08-31,0.48554407191185533,0.37766931133889237,0.1751931802111336,0.5158895655661103,0.2177976643241718,0.49287987007812584,,,0.3656132788298297
2005-09-30,0.8687094725704725,0.7142870342418371,-0.22938923368057124,2.640320673887158,-0.08736860296595014,1.6876212695798036,,,0.3561432118643539
2005-10-31,1.2455423191738986,1.3833521222092142,0.14100774321575474,-0.13983539549435942,0.1755708329738058,-1.671707987167913,,,1.380209586896603
2005-11-30,0.8496390564959747,0.6953306239510085,0.07187170825188367,0.49040568108815896,0.39342570149006884,-0.9542654761591627,,,0.8933273473862686
2005-12-31,1.2219956096601814,1.021831570972583,-0.1913560056764256,-0.35100397475591977,0.37452510498209146,-0.7141566610050359,,,0.207881393307347
2006-01-31,1.586783677310863,2.0026364916913475,0.0661423442851854,2.1424252317163384,0.08243820920947359,0.967951178631394,,,-0.0027164857805435454
2006-02-28,1.1939842669807827,1.3199904543869967,0.08286767758665393,0.12856386974353642,0.05427229714119457,-0.9529309122206762,,,0.9249170292494487
2006-03-31,2.2964700841165344,1.9528079214558975,0.24522326606039518,0.8066663457647343,0.0624553753133119,0.9626276829934861,,,0.1337579161956657
2006-04-30,2.632046321074054,2.8847683319548967,0.11569905405743312,0.3254021117276351,-0.15181476263750007,0.954715766482115,,,0.9907274321866089
2006-05-31,2.5934318088090547,1.8881006496954125,0.32296052954710486,-1.4348749305108548,-0.12491809532449147,0.710718931243601,,,-0.09297871756436916
2006-06-30,3.628233365112803,2.797990171906372,-0.25149299732488906,-0.6914933662127133,-0.34370557596523826,-0.9463676827248063,,,0.4730660603189915
2006-07-31,2.1537019312030212,1.5180355282779683,-0.07690767043713828,-0.6923482237289863,0.016295626685072753,-0.2367750861897017,,,-0.0546252162591854
2006-08-31,3.5208956343910445,3.3277261458223615,-0.1621851639186561,0.8738452370501504,-0.09819732171736706,-0.0008192409239741288,,,-0.9281277829305494
2006-09-30,0.702070476214742,0.5592062241386576,0.08803429639875958,1.999514932668039,-0.325378627440566,-1.8936463133290549,,,-0.8479569994141394
2006-10-31,0.005187806278641907,-0.35048766822755667,0.0012738311003924372,0.5117987541082417,-0.00989506492758986,-0.9485353732319227,,,0.2868555979653066
2006-11-30,0.6918847266552314,0.25121753315863576,-0.13037724683666657,0.04537339915276454,0.054456541331440234,0.0017796164623154434,,,-0.4941115369856184
2006-12-31,-0.6865811590423652,-0.9533166159021809,0.2878456985174253,-0.7473813486646183,0.47584411949916317,0.0009101603594019759,,,-0.1953686809361324
2007-01-31,0.3428626334746457,0.24898207812656767,0.30837687570118416,0.6377810595335447,-0.39673877130197194,-0.47337787838479733,,,0.8924984391244164
2007-02-28,0.6801886064524554,0.5442841275563978,0.012815678143466942,-0.35100397475591977,0.32783178238675953,1.4151429777069577,,,0.11241719238098272
2007-03-31,0.3341648394347304,0.24124433385701585,0.059370323824999946,-0.02300057573867977,0.043400109860337974,1.6348895674531798,,,-0.45859023887323214
2007-04-30,1.6808832460278489,1.1251486974583078,-0.17177340625306906,0.04155840466427882,-0.03814149466641309,0.6905142472343974,,,0.8727233990426005
2007-05-31,2.3283749805234093,2.28162080577153,0.02644615951478912,-0.41635237445142853,0.2851319616672611,0.6853113146874769,,,1.0139197043401682
2007-06-30,0.974565144027978,0.5113197051522427,0.17662283282881006,-0.35100397475591977,0.12843611770361366,-0.9362321814718622,,,1.9001857788350387
2007-07-31,1.9510587806400634,1.0828242430541415,0.3209236088244997,-0.6782179544806092,-0.18061835488679082,-0.2418474111348846,,,-0.12305813097362286
2007-08-31,0.6230412285021846,0.7842010246757994,0.010610381287339295,0.8232989941770079,0.14730963928302696,-1.168590653283077,,,-1.1524578289178433
2007-09-30,-0.03404449752062969,0.20547492032634462,-0.006746499439260505,2.541130811612292,-0.32880011715756624,-0.009695570736417983,,,-0.5675796795279849
2007-10-31,-0.3608783938638845,-0.6524630872593637,0.18304172483022077,-0.2238816251961637,-0.04323271615374746,-1.1692127683699802,,,0.07063769687054049
2007-11-30,0.6124797201016229,0.4867614778773662,0.00856402244501858,-0.16054303823912347,-0.043761338172211804,0.22245701160035578,,,-1.61570478697643
2007-12-31,-0.362749174087981,-0.368489713802005,-0.11524247342713162,-0.5414649112726986,-0.5334467092367907,-0.2418474111348846,,,-0.46890840734540573
2008-01-31,0.9270220556449719,0.7624459403964935,0.03465548660399863,0.7877798692694985,0.29923025907575257,-0.9366458137769983,,,-1.639084558356145
2008-02-29,0.2771658032627034,-0.08879881274635595,0.10130708782550937,-0.2250592293446015,-0.3241328148134043,0.4523314657602159,,,-0.7359572182628508
2008-03-31,-0.04590881076574743,-0.37112061999512796,-0.10022159106050907,-0.6030102432915108,0.04833398125011505,0.44903711949121633,,,-2.3135267852485026
2008-04-30,-0.6865811590423652,-0.9338055545235877,-0.13234367089007243,0.4663143055470856,0.07680986933350299,1.5901315320867837,,,0.8861250822572871
2008-05-31,-0.6865811590423652,-0.9341317487615286,-0.032098599062750054,-0.28833638067609624,-0.14454882514059902,2.026581658683286,,,0.47181250151489973
2008-06-30,-0.36679018668395513,-0.37079442575722377,-0.06883351718798711,-0.4763680619685098,0.0622874826181585,1.3297482861059338,,,1.2658850239631763
2008-07-31,-0.6865811590423652,-0.6524630872593637,-0.23056688641021625,-1.1687003828436016,0.30511749815165473,0.4235030886326227,,,-0.21320040497715387
2008-08-31,-0.6865811590423652,-0.6524630872593637,0.01627499042261701,0.21561693640113194,-0.22824649239913444,-0.9214304374062838,,,-1.4134601679194614
2008-09-30,-0.36715255613534226,-0.6524630872593637,0.01412168581781978,3.0612918899145676,-0.12470712378417856,-0.2492547854308735,,,-0.3871829709963522
2008-10-31,-1.9664730825844101,-2.6310363894282345,0.16392413347890095,-0.16731917813859143,-0.26360791697546576,-3.175730844840414,,,-0.8126294331169275
2008-11-30,-1.3287128988946548,-1.7903536609053776,-0.704038096276805,0.6244789038047504,-1.2032738989206089,-1.3804596120131207,,,-1.062585459919978
2008-12-31,-1.3301789543674396,-1.2234132756277942,-0.19852433136280076,0.013005193021487393,-1.5892502526390397,-2.2971204302602786,,,-3.3527534245545776
2009-01-31,-2.3020337858117585,-2.0857368217170524,-1.1020692516990054,1.0354052405529472,-0.6560976568875605,-1.1606032235668156,,,-1.0682414692609423
2009-02-28,-2.637424321392117,-2.673359295998326,-0.410421858567221,-1.374376010540864,-0.7027356771029543,1.35518942920378,,,1.348487951475095
2009-03-31,-1.9946842576190875,-2.10632256288838,-0.3028591667518215,0.1917406300464197,-1.010598764667358,-0.018244590500624356,,,-1.0045198963676363
2009-04-30,-2.3302925910985555,-2.408657674850843,-0.3004672841592905,-0.23068773420556452,-0.5064629383177136,-0.7008446247530451,,,0.29221171285552955
2009-05-31,-1.0164767050629566,-0.946400441122678,-0.06456939803244535,-1.2559818642731833,-0.2820945659267859,1.3407911434040674,,-0.07060391761396519,1.6205168096415359
2009-06-30,-1.3475327206949328,-0.9467565131101742,-0.31660119580459656,-0.8968963372053509,-0.057207250462779156,0.4289671264150303,,-0.07060391761396519,2.1245842007570954
2009-07-31,-0.025629597389819996,0.22934983492780414,-0.19629538097998447,-1.0822868294338819,-0.015414866234127324,-1.3757228831846235,,-0.07060391761396519,-0.28317177822388484
2009-08-31,-0.3566856130217952,-0.35923529869556825,-0.1310432858763813,0.44104193923467633,-0.23175106970316353,-0.47337787838479733,,-0.07060391761396519,0.4527242197252746
2009-09-30,0.6291538405515122,1.0995098420910063,0.14302937262975746,2.7124454851577617,0.5840156809518501,-0.47337787838479733,,-0.07060391761396519,-0.019639529635821093
2009-10-31,-0.031009440551605164,0.21880811557390786,-0.06727656244542916,0.2416619286659102,-0.08845715548195314,-0.6994558175772253,,-0.07060391761396519,0.6165415634421824
2009-11-30,0.29392665350592057,0.5043924003672763,0.3427322916207259,-1.0030788120262863,0.40374687429935974,0.8801413375499395,,-0.07060391761396519,-0.5640601182540966
2009-12-31,0.29052800609035423,0.7859022354520324,-0.3110345693868174,0.3010708625144414,0.09139976722157814,-1.3749382337715612,,-0.07060391761396519,-0.04057396166419887
2010-01-31,0.6109848231290533,0.7774362339676674,0.05226369225172661,0.6506364517980894,0.42652526067788543,0.20308620505951702,,-0.07060391761396519,0.16776751157631903
2010-02-28,-0.6865811590423652,-0.36749039378391474,-0.17667085092628845,-0.5860210478819576,0.33500787277928784,0.65015375010954,,-0.07060391761396519,-0.4949032583355749
2010-03-31,0.28268871934229584,0.7674076601002734,0.1583123465166174,-0.11598690162988916,0.3040386059638245,-0.47337787838479733,,-0.07060391761396519,1.4903552380089649
2010-04-30,-0.04224782273970983,-0.086830251222858,0.3094720767059012,-0.5860210478819576,-0.31468588910240863,0.4219540683353735,,-0.07060391761396519,1.6088151107180988
2010-05-31,0.2771658032627034,0.4748669789481635,-0.010182456443869716,-1.2359540048861517,0.2742142954141277,0.19609733026472903,,-0.07060391761396519,-1.6022575198052356
2010-06-30,-0.3660629756750329,-0.09075371948954893,0.37917013416626777,-0.8847521353240266,0.09293270950991409,-0.6963442068449116,,1.7121450021386555,-0.8048801605097976
2010-07-31,-1.007099342409704,-0.9331554273602002,-0.05264414962088627,-1.2452672927929318,-0.024247293251596757,0.8615521496872626,,0.6587024586484708,-0.8778144909298448
2010-08-31,-0.3660629756750329,-0.37177074715855024,0.0366630145932894,-0.11195803546083166,0.14426001784861953,-0.69538931881158,,0.9828386258762196,-1.3014034068225362
2010-09-30,-0.3664269941331046,-0.6524630872593637,-0.1545042844669821,2.368233527892079,-0.17651846550590472,-0.029544994508122008,,1.3069747931039695,-0.030294779470623395
2010-10-31,-0.36679018668395513,-0.6524630872593637,-0.22236881776003412,-0.29248994632999725,0.3706674532088204,0.6328907273256983,,0.334566291420721,-1.0243669111176295
2010-11-30,-0.048085502375064815,-0.09204947466024557,0.16359822081401262,0.6399006603459972,0.32675062332684157,-0.2526896225227872,,-0.07060391761396519,1.625656400738325
2010-12-31,-0.6865811590423652,-0.9325082979023727,0.05174514377068404,-0.6416975705308436,0.5610500776377759,-0.47337787838479733,,-0.07060391761396519,1.0628084976998526
2011-01-31,-0.04952843164236174,0.18670594517054115,0.32233404251389425,0.9234244215517566,0.18094451066803743,0.18756172543463115,,-0.07060391761396519,0.4664905745920618
2011-02-28,0.5832214921086505,0.18381723366408378,-0.21066714979098852,-0.23573703868740345,-0.3475216547743916,0.18588065637822893,,-0.07060391761396519,0.913192955592205
2011-03-31,-0.6865811590423652,-0.37434148466690104,-0.1375025372755812,0.10908899546059754,0.15611745036204422,2.3641901922693536,,-0.07060391761396519,-0.23695700025366684
2011-04-30,-0.05381835261320136,0.45685022527477337,0.18270460630005161,-0.4658813309349264,-0.15328699200631662,0.39350701278081673,,-0.07060391761396519,0.4648772989137455
2011-05-31,0.5746992981340853,0.4518078746328573,-0.3547493828828994,-1.3892916569634444,-0.3978971264857664,1.2517422391516322,,-0.07060391761396519,-1.282725380641524
2011-06-30,-0.05805088326526437,0.17245856556161834,0.07267636623485513,-0.9312752053747364,0.27940424623630844,-2.198497995921226,,-0.07060391761396519,-1.3730841784384866
2011-07-31,-0.3728407683903768,-0.6524630872593637,0.11228313982536718,-1.5190295689869566,0.5307009172780589,-0.04102024543834391,,-0.07060391761396519,-0.0017364307155247661
2011-08-31,-0.37318956267095754,-0.37811049646296135,-0.04660169738961867,0.4093531192793425,0.33952157277678213,0.1738093263942902,,-0.07060391761396519,-3.221012191499958
2011-09-30,-0.3735375822831907,-0.10468564361048151,-0.11362970485013586,1.9622350351421538,0.10088703345038291,0.17219740142607118,,-0.07060391761396519,-0.7401509422620024
2011-10-31,-0.061534978565851405,-0.10591798985621585,-0.2205860962576287,0.1069580345067824,-0.18945674651533914,-0.04388591457804826,,-0.07060391761396519,0.5823194080904004
2011-11-30,0.2483971836657346,0.16505600164218442,-0.23743404291253192,0.2192877295066584,-0.058374804692105674,-0.25889847777141667,,-0.07060391761396519,-0.6930513191954317
2011-12-31,-0.3756095754908391,-0.6524630872593637,-0.02203123774535071,-0.06675268378032054,0.32700528981917565,-1.9784740908396967,,-0.07060391761396519,-0.5565387654295307
2012-01-31,-0.37595224397187216,-0.38056692756153415,-0.053695950778647514,0.4417524576470677,-0.25469469081689494,0.6025819101309988,,-0.07060391761396519,0.18255950546463517
2012-02-29,-0.06634831938779233,-0.10958198239579171,-0.2921786652594452,-0.4074763921614199,-0.4311844875297388,0.5981339446102139,,-0.07060391761396519,0.5316756324049791
2012-03-31,0.24121686522264163,0.1595906827582079,0.4718000422220964,-0.06887616455368108,0.1011188539379325,0.593722603086497,,-0.07060391761396519,0.9366207100840421
2012-04-30,-0.06974128074436019,0.15688533481371442,0.36640413568842733,-0.23831657257408947,0.196808568009415,0.5893474350776611,,-0.07060391761396519,0.22250244735874167
2012-05-31,-0.07108809377698815,-0.11439156424026489,-0.15593037846422203,-0.6893467697344838,0.0024615815883701877,-0.6855746490177597,,-0.07060391761396519,-0.8391023158615796
2012-06-30,-0.07242903833627938,0.1524162574706114,-0.11440585175138548,-0.4074763921614199,-0.11147267951156913,-1.5369753529425083,,-0.07060391761396519,-1.0583269587194648
2012-07-31,-0.3800061294754293,-0.6524630872593637,0.029848609736363642,-1.2577674389859739,0.038893740976736736,-0.6866221033715478,,-0.07060391761396519,-0.13559371901456985
2012-08-31,-0.38033918226186286,-0.11735451555803704,0.163938520160319,0.7815085541249165,-0.30313759891742204,0.1658292047560167,,-0.07060391761396519,1.1006431816052553
2012-09-30,-0.0750934747935218,-0.11853057930085752,0.17775513169983428,1.6084728101077044,-0.18118351017616838,-0.048113893158392575,,-0.07060391761396519,-0.03289786330305104
2012-10-31,-0.07641704224426327,0.14624182941356173,-0.07519418235381943,0.03752513254118136,-0.21639304095886153,-0.04881047657456014,,-0.07060391761396519,-0.09310467323367815
2012-11-30,-0.3819936503144181,-0.3868105803827085,0.00017706305023618984,-0.5728846326499584,0.3218969957612331,-1.1104900570508625,,-0.07060391761396519,-0.1757076007455955
2012-12-31,-0.3823224010622641,-0.12202795659509386,0.1587047132106872,-0.35100397475591977,-0.18298662409093253,-1.9660914946524375,,-0.07060391761396519,0.13636256469479163
2013-01-31,-0.38265044291344363,-0.3876791991060605,-0.18598455236822514,0.47918795724053687,0.4185454942828525,-0.2596060387610161,,-0.07060391761396519,0.7118780093325328
2013-02-28,-0.07970102819367639,-0.387967477756548,0.345177462529668,-0.2958376753790154,0.1286420508357031,2.5010619527692346,,-0.07060391761396519,-0.11111633394514268
2013-03-31,-0.6865811590423652,-0.3882551293733958,-0.5446391062968687,0.364128347064491,0.17729045827249076,-0.0512306501334181,,-0.07060391761396519,-0.49878269295035177
2013-04-30,-0.08100474591254239,-0.1249076284120887,0.06465040310818013,0.3603864421672553,0.0025320740974470934,-0.8955251066361635,,-0.07060391761396519,-0.608162596179972
2013-05-31,-0.08230287426715206,-0.12605076139614796,0.19202464454153148,-1.5570850876633635,0.1055100849644161,0.1595854174878575,,-0.07060391761396519,0.7195613051605009
2013-06-30,-0.3849270779273264,-0.3896840531676003,-0.19578955536860113,-1.4012997107825782,-0.5533893499030085,-0.47337787838479733,,-0.07060391761396519,1.5904313983432643
2013-07-31,-0.38524953024011904,-0.12775620222487455,-0.3318874678826002,-0.9070675022540151,0.42234511447096795,-0.262733136314796,,-0.07060391761396519,0.6049290505206164
2013-08-31,-0.3855712939198575,-0.3905340124724372,0.04470555836251553,-0.017093017843706614,0.2814931389647152,-0.47337787838479733,,-0.07060391761396519,0.7348319305921978
2013-09-30,-0.38589237117025,-0.6524630872593637,-0.24559859953262791,1.9090322792997103,0.1807086778992839,-0.05260125862037277,,-0.07060391761396519,0.8727689829991154
2013-10-31,-0.6865811590423652,-0.39081611169209424,-0.1001437050698497,0.08563178535968058,0.3898310331050046,-1.1047992402192461,,-0.07060391761396519,-1.0738710878902393
2013-11-30,-0.3862127641854532,-0.6524630872593637,0.03890467703878576,0.3555518662284451,0.0862949651608582,-0.47337787838479733,,-0.07060391761396519,-0.209941152086505
2013-12-31,-0.6865811590423652,-0.39109760392025145,-0.2713226856743423,-0.45946616076282853,-0.5967947889527531,-1.1063411742574354,,-0.07060391761396519,0.3558013321905085
2014-01-31,-0.08680282234892443,0.1299504499996676,-0.14611884743063136,-0.02587665452968307,-0.1209158721064161,0.3702301595578644,,-0.07060391761396519,-0.5287097599786318
